Drassodes sp.,Drassodes sp.
Drassodes sp. robinsoni or prob. new,Drassodes sp.
Drastarius elegans,Aeolus sp.
Drasterius amabilis,Drasterius amabilis
Drasterius elegans,Drasterius elegans
Drasterius livens,Drasterius livens
Dromius picens,Dromius picens
Dromius piceus,Dromius piceus
Dromius sp.,Dromius sp.
Drosophila ameolna,Drosophila ameolna
Drosophila amoena,Drosophila amoena
Drosophilidae sp,Drosophilidae sp.
Dryophthorus corticalis,Dryophthorus corticalis
Dryops fastigiatus,Dryops fastigiatus
Dryops lithophilus,Dryops lithophilus
Dryops productus,Dryops productus
Dryops striatus,Dryops striatus
Dynastes,Dynastes sp.
Dynastes granti,Dynastes granti
Dynastes sp.,Dynastes sp.
Dynastes tityus,Dynastes tityus
Dyschirius aeneolus,Dyschirius aeneolus
Dyschirius caesia,Dyschirius caesia
Dyschirius filiformis,Dyschirius filiformis
Dyschirius formosa,Dyschirius formosa
Dyschirius gibbipennis,Dyschirius gibbipennis
Dyschirius globulosus,Dyschirius globulosus
Dyschirius haemorrhoidalis,Dyschirius haemorrhoidalis
Dyschirius integer,Dyschirius integer
Dyschirius marinus,Dyschirius marinus
Dyschirius pallipennis,Dyschirius pallipennis
Dyschirius sellatus,Dyschirius sellatus
Dyscinetus machypygus,Dyscinetus machypygus
Dyscinetus machypygus?,Dyscinetus machypygus
Dyscinetus morator,Dyscinetus morator
Dyscinetus sp.,Dyscinetus sp.
Dytiscidae,Dytiscidae sp.
Dytiscidae sp.,Dytiscidae sp.
Dytiscus,Dytiscus sp.
Dytiscus circumcintus,Dytiscus circumcintus
Dytiscus cirumcinctus,Dytiscus cirumcinctus
Dytiscus cucumcnicta,Dytiscus cucumcnicta
Dytiscus dauricus,Dytiscus dauricus
Dytiscus fasciventris,Dytiscus fasciventris
Dytiscus harrissii,Dytiscus harrissii
Dytiscus hybridus,Dytiscus hybridus
Dytiscus latissimus,Dytiscus latissimus
Dytiscus marginalis,Dytiscus marginalis
Dytiscus pisanus,Dytiscus pisanus
Dytiscus punctulatus,Dytiscus punctulatus
Dytiscus sp.,Dytiscus sp.
Dytiscus sublimbatus,Dytiscus sublimbatus
Dytiscus verticalis,Dytiscus verticalis
Ebo pepinensis,Ebo pepinensis
Eburia quadrigeminata,Eburia quadrigeminata
Eccritosia,Eccritosia sp.
Eccritosia sp.,Eccritosia sp.
Echinomyia algens,Echinomyia algens
Ectemnia invenusta,Ectemnia invenusta
Ectemnius continuus,Ectemnius continuus
Ectemnius maculosus,Ectemnius maculosus
Ectobia germanica,Ectobia germanica
Efferia,Efferia sp.
Efferia sp.,Efferia sp.
Ega,Calybe sallei
Elaphidion mucronatus,Elaphidion mucronatus
Elaphidion sp.,Elaphidion sp.
Elaphrus clairvillii,Elaphrus clairvillii
Elaphrus laevigatus,Elaphrus laevigatus
Elaphrus lecontei,Elaphrus lecontei
Elaphrus obliteratus,Elaphrus obliteratus
Elaphrus riparius,Elaphrus riparius
Elaphrus ruscarius,Elaphrus ruscarius
Elaphrus sp.,Elaphrus sp.
Elasmoceras terminatus,Monophylla terminata
Elasmostethus cruciata,Elasmostethus cruciata
Elasmostethus cruciatus,Elasmostethus cruciatus
Elasmucha lateralis,Elasmucha lateralis
Elater,Elater sp.
Elater affinis,Elater affinis
Elater apicatus,Elater apicatus
Elater cordifer,Elater cordifer
Elateridae,Elateridae sp.
Elater linteus,Elater linteus
Elater luctuosus,Elater luctuosus
Elater manipularis,Elater manipularis
Elater mixtus,Elater mixtus
Elater nigrcolis,Elater nigrcolis
Elater nigricans,Elater nigricans
Elater nigricollis,Elater nigricollis
Elater obliquus,Elater obliquus
Elater pusio,Elater pusio
Elater rhodopus,Elater rhodopus
Elater rubricollis,Elater rubricollis
Elater rubricus,Elater rubricus
Elater socer,Elater socer
Elater sp.,Elater sp.
Elater vitiosus,Elater vitiosus
Eleodes,Neobaphion planipennis
Eleodes acuta,Eleodes acuta
Eleodes acuticauda,Eleodes acuticauda
Eleodes caudifera,Eleodes caudifera
Eleodes clavicornis,Eleodes clavicornis
Eleodes cordata,Eleodes cordata
Eleodes dentipes,Eleodes dentipes
Eleodes extricata,Eleodes extricata
Eleodes fusiformis,Eleodes fusiformis
Eleodes gigantea,Eleodes gigantea
Eleodes goryi,Eleodes goryi
Eleodes gracilis,Eleodes gracilis
Eleodes grandicollis,Eleodes grandicollis
Eleodes hispilabris,Eleodes hispilabris
Eleodes lexicae,Eleodes lexicae
Eleodes longicollis,Eleodes longicollis
Eleodes marginata,Eleodes marginata
Eleodes militaris,Eleodes militaris
Eleodes nigrina,Eleodes nigrina
Eleodes nigropilosa,Eleodes nigropilosa
Eleodes obscura,Eleodes obscura
Eleodes obsoleta,Eleodes obsoleta
Eleodes osculans,Eleodes osculans
Eleodes parvicollis,Eleodes parvicollis
Eleodes primelioides,Eleodes primelioides
Eleodes quadricollis,Eleodes quadricollis
Eleodes seriata LeConte,Eleodes goryi
Eleodes sp.,Eleodes sp.
Eleodes striolata LeConte,Eleodes striolatus
Eleodes striolatus,Eleodes striolatus
Eleodes sulcipennis,Eleodes sulcipennis
Eleodes suturalis,Eleodes suturalis
Eleodes tenebrosa,Eleodes tenebrosa
Eleodes texana,Eleodes texana
Eleodes tricostata,Eleodes tricostata
Eleodes veterator,Eleodes veterator
Ellescus ephippiatus,Ellescus ephippiatus
Ellescus scanicus,Ellescus scanicus
Ellipes minuta,Ellipes minuta
Ellychina corrusca,Ellychina corrusca
Ellychnia corrusca,Ellychnia corrusca
Elmis aenus,Elmis aenus
Elmis cupreus,Elmis cupreus
Elmis ovalis,Elmis ovalis
Elmis pusillus,Elmis pusillus
Elmis tuberculatus,Elmis tuberculatus
Elonus basalis,Elonus basalis
Embaphion elongatum,Embaphion elongatum
Embaphion muricatum,Embaphion muricatum
Emblyna scotta,Emblyna scotta
Emmenastus longulus,Emmenastus longulus
Emmesa,Melandrya connectens
Emphididae,Emphididae sp.
Empididae sp,Empididae sp.
Empididae sp.,Empididae sp.
Empletis sp.,Trapezonotus arenarius
Enaphalodes rufulum,Enaphalodes rufulum
Enaphalodes rufulus,Enaphalodes rufulus
Enaphalodes sp.,Enaphalodes sp.
Enchenopa binotata,Enchenopa binotata
Enchenopa latipes,Enchenopa latipes
Enchodes sericea,Enchodes sericea
Encoptolophus sordidus,Encoptolophus sordidus
Endecatomus rugosus,Endecatomus rugosus
Endomychus biguttatus,Endomychus biguttatus
Engis quadrimaculatus,Engis quadrimaculatus
Enochrus cristatus,Enochrus cristatus
Enochrus ochraceus,Enochrus ochraceus
Enochrus perplexus,Enochrus perplexus
Enochrus pygmaeus,Enochrus pygmaeus
Enoclerus analis,Enoclerus analis
Enoclerus ichneumoneus,Enoclerus ichneumoneus
Enoclerus lecontei,Enoclerus lecontei
Enoclerus moestus,Enoclerus moestus
Enoclerus nigripes,Enoclerus nigripes
Enoclerus quadrisignatus,Enoclerus quadrisignatus
Enoclerus rosmarus,Enoclerus rosmarus
Enoclerus sp.,Enoclerus sp.
Enoclerus sphegeus,Enoclerus sphegeus
Enoclerus thoracicus,Enoclerus thoracicus
Enoplium quadrinotatum,Enoplium quadrinotatum
Enoplognatha marmorata,Enoplognatha marmorata
Enoplotrupes sharpi,Enoplotrupes sharpi
"Ensina ""picciola (humilis)""",Ensina picciola (humilis)
Ensina picciola humilis,Ensina picciola humilis
Entimus imperialis,Entimus imperialis
Entomoscelis adonidis,Entomoscelis adonidis
Entylia sinuata,Entylia sinuata
Entypus fulvicomis,Entypus fulvicomis
Epeira gemmoicles,Epeira gemmoicles
Ephemeroptera sp.,Ephemeroptera sp.
Ephialtis irritator Fab.,Dolichomitus irritator
Epiaeschna heros,Epiaeschna heros
Epicaerus imbricatus,Epicaerus imbricatus
Epicauta callosa,Epicauta callosa
Epicauta cinerea,Epicauta cinerea
Epicauta corvina,Epicauta corvina
Epicauta ferruginea,Epicauta ferruginea
Epicauta immaculata,Epicauta immaculata
Epicauta lemniscata,Epicauta lemniscata
Epicauta maculata,Epicauta maculata
Epicauta nigritarsis,Epicauta nigritarsis
Epicauta oblita,Epicauta oblita
Epicauta pardalis,Epicauta pardalis
Epicauta pennsylvanica,Epicauta pennsylvanica
Epicauta pensylvanica,Epicauta pensylvanica
Epicauta pruinosa,Epicauta pruinosa
Epicauta puncticollis,Epicauta puncticollis
Epicauta puncticollus,Epicauta puncticollus
Epicauta sericans,Epicauta sericans
Epicauta sp.,Epicauta sp.
Epicauta strigosa,Epicauta strigosa
Epicauta tenuis,Epicauta tenuis
Epicauta trichrus,Epicauta trichrus
Epicauta vittata,Epicauta vittata
Epicauta wheeleri,Epicauta wheeleri
Epicordulia princeps,Epicordulia princeps
Epierus pulicarius,Epierus pulicarius
Epierus regularis,Epierus regularis
Epilachna argus,Epilachna argus
Epilachna borealis,Epilachna borealis
Epilachna corrupta,Epilachna corrupta
Epipocus cinctus,Epipocus cinctus
Epipocus punctatus,Epipocus punctatus
Epipocus sp.,Epipocus sp.
Epipocus unicolor,Epipocus unicolor
Episyron biguttatus,Episyron biguttatus
Epitheca princeps,Epitheca princeps
Epitragodes ovalis,Epitragodes ovalis
Epitragodes tomentosus,Epitragodes tomentosus
Epitrix cucumeris,Epitrix cucumeris
Epitrix fuscula,Epitrix fuscula
Epitrix parvula,Epitrix parvula
Epitrix sp.,Epitrix sp.
Epitrix subcrinita,Epitrix subcrinita
Epuraea avara,Epuraea avara
Epuraea helvola,Epuraea helvola
Epuraea integra,Epuraea integra
Epuraea labilis,Epuraea labilis
Epuraea monogama,Epuraea monogama
Epuraea rufa,Epuraea rufa
Epuraea umbrosa,Epuraea umbrosa
Eramoblatta() sp.,Eramoblatta sp.
Eramoblatta sp.,Eramoblatta sp.
Erax bastardi / Erax albibarbis,Efferia sp.
Erchomus ventriculus,Erchomus ventriculus
Eremnophila aureonotata,Eremnophila aureonotata
Eremocoris ferus,Eremocoris ferus
Ergates,Ergates sp.
Ergates sp.,Ergates sp.
Erichsonius nanus,Erichsonius nanus
Ericydeus lautus,Ericydeus lautus
Eristalinus aeneus,Eristalinus aeneus
Eristalis,Eristalis sp.
Eristalis aeneus,Eristalinus aeneus
Eristalis aenus,Eristalis aenus
Eristalis albifrons,Palpada sp.
Eristalis arbustorum,Eristalis arbustorum
Eristalis babardia,Eristalis babardia
Eristalis bastardi,Eristalis bastardi
Eristalis dimediatus,Eristalis dimediatus
Eristalis dimidiatus,Eristalis dimidiatus
Eristalis flavipes,Eristalis flavipes
Eristalis hirtus,Eristalis hirtus
Eristalis latifrons,Eristalis latifrons
Eristalis mirgnii,Eristalis mirgnii
Eristalis saxorum,Eristalis saxorum
Eristalis sp.,Eristalis sp.
Eristalis tenax,Eristalis tenax
Eristalis transversum,Eristalis transversum
Eristalis transversus,Eristalis transversus
Eristalis vinetorum,Eristalis vinetorum
Ernobius mollis,Ernobius mollis
Eros aurora,Eros aurora
Eros humeralis,Eros humeralis
Eros laetus,Eros laetus
Eros sculptilis,Eros sculptilis
Erotylus boisduvali,Erotylus boisduvali
Erycus puncticollis,Erycus puncticollis
Erynephala maritima,Erynephala maritima
Erythemis simplicicollis,Erythemis simplicicollis
Erythemis simpliciollis,Erythemis simpliciollis
Euagrus sp.,Euagrus sp.
Euaresta,Euaresta sp.
Euaresta bella,Euaresta bella
Euaresta festiva,Euaresta festiva
Euaresta sp.,Euaresta sp.
Eucanthus lazarus,Eucanthus lazarus
Eucerini sp,Eucerini sp.
Eucerini sp.,Eucerini sp.
Euchlora cantori,Euchlora cantori
Eucnemis americana,Eucnemis americana
Eudiagogus pulcher,Eudiagogus pulcher
Eudiagogus rosenschoeldi,Eudiagogus rosenschoeldi
Eudocimus mannerheimii,Eudocimus mannerheimii
Eugnamptus angustatus,Eugnamptus angustatus
Eugnamptus collaris,Eugnamptus collaris
Euhybos (Hybos) triplex,Euhybos (Hybos) triplex
Euhybus triplex,Euhybus triplex
Eulabis bicarinata,Eulabis bicarinata
Eulabis grossa,Eulabis grossa
Eulabis obscura,Eulabis obscura
Eulabis obscura LeConte,Eulabis obscura
Eulabis pubescens,Eulabis pubescens
Eulabis pubescens LeConte,Eulabis pubescens
Eulabis rufipes,Eulabis rufipes
Eulabis rufipes Eschscholtz,Eulabis rufipes
Eumenes fraternus,Eumenes fraternus
Eumerus strigatus,Eumerus strigatus
Eunemobius carolinus,Eunemobius carolinus
Euodyneras annulatus,Euodyneras annulatus
Euodyneras foraminatus,Euodyneras foraminatus
Euodynerus foraminatus,Euodynerus foraminatus
Eupagoderes,Ophyrastes varius
Euparius marmoreus,Euparius marmoreus
Eupeodes,Eupeodes sp.
Eupeodes sp.,Eupeodes sp.
Eupheodes volucris,Eupheodes volucris
Eupholus,Eupholus sp.
Eupholus bennetti,Eupholus bennetti
Eupholus dhuyi,Eupholus dhuyi
Eupholus messagieri,Eupholus messagieri
Eupholus nickerli anthracina,Eupholus nickerli anthracina
Eupholus petitii,Eupholus petitii
Eupholus sp.,Eupholus sp.
Euphoria,Euphoria sp.
Euphoria areata,Euphoria areata
Euphoria fulgida,Euphoria fulgida
Euphoria inda,Euphoria inda
Euphoria indus,Euphoria indus
Euphoria kernii,Euphoria kernii
Euphoria melancholica,Euphoria melancholica
Euphoria sepulchralis,Euphoria sepulchralis
Euphoria sepulcralis,Euphoria sepulcralis
Euphoria sp.,Euphoria sp.
Eupogonius sp.,Eupogonius sp.
Eupogonius vestitus,Eupogonius vestitus
Eupsalis minuta,Eupsalis minuta
Euraresta,Euraresta sp.
Euraresta sp.,Euraresta sp.
Eurhimyia,Parhelophilus sp.
Eurosta comma,Eurosta comma
Eurosta elsa,Eurosta elsa
Eurycotis floridana,Eurycotis floridana
Eurygenius campanulatus,Eurygenius campanulatus
Eurymetopon punctulatum,Eurymetopon punctulatum
Eurymetopon rufipes,Eurymetopon rufipes
Eurymycter fasciatus,Eurymycter fasciatus
Euryopis,Euryopis
Euryopis? new sp.,Euryopis
Euryopis funebris,Euryopis funebris
Euryopis scriptipes,Euryopis scriptipes
Euryscopa,Coleorozena lecontii
Eurytrichus,Notiobia nitidipennis
Eusattus reticulatus,Eusattus reticulatus
Euschistus fissilis,Euschistus fissilis
Euschistus servus,Euschistus servus
Euschistus sp,Euschistus sp.
Euschistus sp.,Euschistus sp.
Euschistus tristigmus,Euschistus tristigmus
Euschistus variolarius,Euschistus variolarius
Eusphalerum pothos,Eusphalerum pothos
Eusphyrus,Ormiscus walshii
Eustala anastera,Eustala anastera
Eustrophinus bicolor,Eustrophinus bicolor
Eustrophus,Holostrophus bifasciatus
Eustrophus bicolor,Eustrophus bicolor
Eustrophus tomentosus,Eustrophus tomentosus
Eutanyacra suturalis,Eutanyacra suturalis
Euthochtha galeator,Euthochtha galeator
Euthycera sp,Euthycera sp.
Euthycera sp.,Euthycera sp.
Eutrachelus temmincki,Eutrachelus temmincki
Euxesta notada,Euxesta notada
Euxesta notata,Euxesta notata
Euxesta or Chaetopsis,Euxesta or Chaetopsis sp.
Euxesta or Chaetopsis sp.,Euxesta or Chaetopsis sp.
Evacanthus orbitalis,Evacanthus orbitalis
Evarthrus,Cyclotrachelus gravidus
Evarthrus colossus,Evarthrus colossus
Evarthrus orbatus,Evarthrus orbatus
Evarthrus seximpressus,Evarthrus seximpressus
Evarthrus sigillatus,Evarthrus sigillatus
Evarthrus sodalis,Evarthrus sodalis
Evarthrus sp.,Evarthrus sp.
Exema conspersa,Exema conspersa
Exema dispar,Exema dispar
Exema gibber,Exema gibber
Exochomus contristatus,Exochomus contristatus
Falagria,Meronera venustula
Falagria bilobata,Falagria bilobata
Falagria cingulata,Falagria cingulata
Ficana apicalis,Catorhintha apicalis
Fidia murina,Fidia murina
Filistata,Kukulcania sp.
Fitchia aptera,Fitchia aptera
Forficula auricularia,Forficula auricularia
Forficula auriculata,Forficula auriculata
Formica sp,Formica sp.
Formica sp.,Formica sp.
Formicomus scitulus,Formicomus scitulus
"Formicornis ""pidistre[?""",Formicornis pidistre
Formicornis pidistre,Formicornis pidistre
Fornax badius,Fornax badius
Fornax orchesides,Fornax orchesides
Frontinella communis,Frontinella communis
Frontinella huachuca,Frontinella huachuca
Fucellia fucorum,Fucellia fucorum
Fulgoridae sp.,Fulgoridae sp.
Fustiger fuchsii,Fustiger fuchsii
Galerita atripes,Galerita atripes
Galerita atrupes,Galerita atrupes
Galerita bicolor,Galerita bicolor
Galerita janus,Galerita janus
Galerita lecontei,Galerita lecontei
Galerita sp.,Galerita sp.
Galeruca externa,Galeruca externa
Galeruca tanaceti,Galeruca tanaceti
Galerucella americana,Galerucella americana
Galerucella carbo,Galerucella carbo
Galerucella cavicollis,Galerucella cavicollis
Galerucella clavicollis,Galerucella clavicollis
Galerucella decora,Galerucella decora
Galerucella luteola,Galerucella luteola
Galerucella notata,Galerucella notata
Galerucella nymphaea,Galerucella nymphaea
Galerucella sagittariae,Galerucella sagittariae
Galerucella sexvittata,Galerucella sexvittata
Galerucella sp.,Galerucella sp.
Galerucella xanthomelaena,Galerucella xanthomelaena
Galgupha atra,Galgupha atra
Gastercantha cancriformis,Gastercantha cancriformis
Gastroidea caesia,Gastroidea caesia
Gastroidea cyanea,Gastroidea cyanea
Gastroidea formosa,Gastroidea formosa
Gastroidea polygoni,Gastroidea polygoni
Gastroidea viridula,Gastroidea viridula
Gastrophilus haemorrhoidalis,Gastrophilus haemorrhoidalis
Gastrophilus intestinalis,Gastrophilus intestinalis
Gastrophilus nasalis,Gastrophilus nasalis
Gastrophysa polygoni,Gastrophysa polygoni
Gaurotes cyanipennis,Gaurotes cyanipennis
Gaurotes virginea,Gaurotes virginea
Gelastocoris oculatus,Gelastocoris oculatus
Geniatini sp.,Geniatini sp.
GENUS andrewsii,Carabidae sp.
GENUS angusticollis,Carabidae sp.
GENUS Anopheles punctipennis,Culicidae sp.
GENUS Anopheles puntipennis,Culicidae sp.
GENUS elevatus,Carabidae sp.
GENUS interruptus,Carabidae sp.
genus Is incorrect,Oscinis sp.
GENUS lecontei,Carabidae sp.
GENUS marginatus,Carabidae sp.
GENUS mimus,Carabidae sp.
GENUS Neria pectinata,Helomyzidae sp.
GENUS obliquus,Carabidae sp.
GENUS stenostomus,Carabidae sp.
GENUS striatopunctatus,Carabidae sp.
Genus unknown cucullatus,Genus unknown cucullatus
Genus unknown hypoleucus,Genus unknown hypoleucus
GENUS viduus,Carabidae sp.
Geocoris bullatus,Geocoris bullatus
Geocoris limbatus,Geocoris limbatus
Geodromicus brunneus,Geodromicus brunneus
Geodromicus caesus,Geodromicus caesus
Geolycosa? sp.,Geolycosa sp.
Geolycosa missoiriensis,Geolycosa missoiriensis
Geolycosa missouriensis,Geolycosa missouriensis
Geolycosa sp.,Geolycosa sp.
Geolycosa sp. Poss wrighti,Geolycosa wrighti
Geolycosa wrighti,Geolycosa wrighti
Geolycosa wrightii,Geolycosa wrightii
Geopinus incrassatus,Geopinus incrassatus
Geotrupes blackburnii,Geotrupes blackburnii
Geotrupes egeriei,Geotrupes egeriei
Geotrupes gryphoes,Geotrupes gryphoes
Geotrupes hornii,Geotrupes hornii
Geotrupes mutator,Geotrupes mutator
Geotrupes opacus,Geotrupes opacus
Geotrupes patridus,Geotrupes patridus
Geotrupes semiopacus,Geotrupes semiopacus
Geotrupes sp.,Geotrupes sp.
Geotrupes splendens,Geotrupes splendens
Geotrupes splendidus,Geotrupes splendidus
Geotrupes sylvaticus,Geotrupes sylvaticus
Geotrupes vernalis,Geotrupes vernalis
Germnia bosci,Germnia bosci
Gerris marginatus,Gerris marginatus
Gibbifer californicus,Gibbifer californicus
Gibbifer sp.,Gibbifer sp.
Gibbobruchus mimus,Gibbobruchus mimus
Gimnomera tarsea,Gimnomera tarsea
Gladicosa sp.,Gladicosa sp.
Glenea elegans,Glenea elegans
Glenognatha emertoni,Glenognatha emertoni
Glipa oculata,Glipa oculata
Glischrochilus fasciata,Glischrochilus fasciata
Glischrochilus obtusus,Glischrochilus obtusus
Glischrochilus sanguinolenta,Glischrochilus sanguinolenta
Glischrochilus vittata,Glischrochilus vittata
Glossonotus crataegi,Glossonotus crataegi
Glycobius speciosus,Glycobius speciosus
Glyphonyx testaceus,Glyphonyx testaceus
Glypta tuberculifrons,Glypta tuberculifrons
Glyptoma sp.,Glyptoma sp.
Glyptoscelis albidus,Glyptoscelis albidus
Glyptoscelis barbatus,Glyptoscelis barbatus
Glyptoscelis cuprascens,Glyptoscelis cuprascens
Glyptoscelis pubescens,Glyptoscelis pubescens
Glyptotus cribatus,Glyptotus cribatus
Glyptotus cribratus,Glyptotus cribratus
Gnamptopelta obsidianator,Gnamptopelta obsidianator
Gnaphosa brumalis,Gnaphosa brumalis
Gnathacmaeops pratensis,Gnathacmaeops pratensis
Gnathium francilloni,Gnathium francilloni
Gnathium minimum,Gnathium minimum
Gnatocerus sp.,Gnatocerus sp.
Gnorimus maculosus,Gnorimus maculosus
Goes pulcher,Goes pulcher
Goliathini sp.,Goliathini sp.
Goliathus albosignatus,Goliathus albosignatus
Golofa claviger,Golofa claviger
Golofa porteri,Golofa porteri
Gomphidae,Gomphidae sp.
Gomphus graslinellus,Gomphus graslinellus
Gondwanocrypticus obsoletus,Gondwanocrypticus obsoletus
Gonia capitata,Gonia capitata
Gonioctena pallida,Gonioctena pallida
Gonioctena rufipes,Gonioctena rufipes
Gonioctena viminalis,Gonioctena viminalis
Gramptopsilopus bicolor,Gramptopsilopus bicolor
